year,month,day,hour,load,temp,tempf1,tempf2,tempf3,hum,humf1,humf2,humf3,ws,wsf1,wsf2,wsf3,cc,ccf1,ccf2,ccf3
2009,10,31,21,13286,64,46,46,46,60,35,35,36,14,6,5,5,8,3,2,3
2009,10,31,22,12307,60,45,45,45,56,35,35,35,13,6,5,5,8,4,2,2
2009,10,31,23,11273,57,43,44,44,51,34,35,35,12,6,5,6,8,3,3,2
2009,11,1,0,10390,55,41,43,42,49,33,35,35,9,6,6,6,8,1,2,0
2009,11,1,1,9642,54,40,42,41,47,33,35,34,9,6,7,6,8,2,3,0
2009,11,1,2,9278,53,39,41,39,45,32,34,34,8,6,6,6,8,2,2,0
2009,11,1,3,9215,53,39,40,39,43,32,34,34,7,6,6,6,7,3,3,1
2009,11,1,4,9289,52,38,39,38,41,32,34,34,8,6,6,6,5,4,3,1
2009,11,1,5,9589,51,38,38,37,40,32,34,33,8,6,6,6,7,4,4,1
2009,11,1,6,10192,50,38,37,36,40,32,34,33,7,6,6,6,7,6,5,1
2009,11,1,7,11096,49,39,38,37,40,33,34,34,8,6,6,6,4,6,5,1
2009,11,1,8,12177,50,41,41,40,39,34,34,34,8,7,6,6,3,6,6,1
2009,11,1,9,12851,51,43,44,43,39,34,35,35,9,8,7,7,2,7,6,2
2009,11,1,10,13124,53,45,47,47,37,35,35,36,11,8,8,8,2,8,6,2
2009,11,1,11,13251,55,47,50,49,36,35,36,36,11,9,8,7,2,8,7,2
2009,11,1,12,13247,56,49,51,51,35,35,36,35,10,9,7,7,2,8,6,2
2009,11,1,13,13126,56,50,52,51,35,36,35,35,8,9,7,7,2,9,7,3
2009,11,1,14,13023,57,50,53,52,35,36,36,36,10,9,7,6,2,9,7,3
2009,11,1,15,13155,56,50,53,51,35,36,36,36,9,9,7,6,2,9,7,3
2009,11,1,16,14092,55,49,51,50,34,36,36,36,9,7,7,6,2,9,7,3
2009,11,1,17,15634,53,47,49,49,34,36,37,37,6,6,6,6,2,9,7,3
2009,11,1,18,15491,51,46,48,47,34,36,37,37,5,6,6,5,2,9,8,3
2009,11,1,19,14945,49,45,46,45,34,37,37,38,6,5,5,5,1,9,8,3
2009,11,1,20,14180,46,44,44,43,34,37,37,38,6,5,5,5,0,8,7,3
2009,11,1,21,12950,45,44,43,42,34,37,37,38,6,5,5,4,0,9,6,3
2009,11,1,22,11922,44,43,42,42,34,36,37,37,6,5,5,4,0,8,5,3
2009,11,1,23,10755,42,42,41,41,34,36,37,37,8,5,5,4,0,8,6,3
2009,11,2,0,10240,42,41,41,43,34,35,38,39,8,5,6,6,0,10,9,8
2009,11,2,1,9921,41,40,41,42,33,35,38,39,7,5,6,6,0,9,9,8
2009,11,2,2,9812,40,40,40,41,33,35,37,38,8,5,5,6,0,9,9,8
2009,11,2,3,9875,39,40,40,41,33,34,37,38,8,4,6,6,0,9,8,8
2009,11,2,4,10297,39,39,39,39,32,34,37,38,7,5,6,5,1,8,8,8
2009,11,2,5,11545,38,38,39,39,32,33,37,38,7,4,5,5,1,8,8,8
2009,11,2,6,13533,38,38,38,39,32,33,37,38,7,5,5,5,2,8,8,7
2009,11,2,7,14696,39,39,40,40,33,33,37,38,7,4,4,4,1,7,8,7
2009,11,2,8,15045,43,42,41,42,34,34,37,38,10,5,5,5,1,7,8,7
2009,11,2,9,15229,46,44,45,44,36,35,38,39,11,5,5,5,1,7,7,7
2009,11,2,10,15361,48,47,47,47,37,36,38,39,10,6,5,5,1,7,7,6
2009,11,2,11,15371,50,49,50,49,37,37,38,39,10,7,6,6,1,7,7,6
2009,11,2,12,15286,50,51,51,51,37,37,38,39,10,8,7,6,3,7,7,6
2009,11,2,13,15193,51,53,54,53,37,37,37,38,11,9,7,7,4,7,7,6
2009,11,2,14,15052,51,53,54,53,36,37,37,38,10,9,8,7,3,8,8,6
2009,11,2,15,15089,51,53,53,53,37,38,36,37,11,9,9,8,4,8,8,6
2009,11,2,16,15949,50,51,52,52,37,38,36,37,10,9,9,9,5,8,8,6
2009,11,2,17,17287,48,50,50,50,37,38,36,37,9,8,9,10,5,9,7,6
2009,11,2,18,17120,47,48,48,48,38,38,35,36,9,8,10,10,5,9,6,5
2009,11,2,19,16516,46,47,46,45,37,38,35,35,8,8,10,11,4,8,5,6
2009,11,2,20,15665,46,45,44,43,38,36,34,34,8,8,10,11,5,7,5,5
2009,11,2,21,14406,45,44,43,42,38,35,32,33,7,8,11,11,4,5,4,4
2009,11,2,22,12936,44,43,41,41,38,33,32,32,6,9,11,11,5,4,3,3
2009,11,2,23,11675,43,41,40,40,37,32,31,31,5,8,11,11,3,3,3,3
2009,11,3,0,10848,41,40,40,40,37,31,30,31,6,8,10,10,3,3,2,1
2009,11,3,1,10439,41,39,39,38,37,30,30,30,6,8,10,9,3,2,2,1
2009,11,3,2,10259,40,38,38,37,36,29,29,30,5,7,9,9,3,2,2,1
2009,11,3,3,10275,40,37,37,36,36,29,28,29,5,7,9,9,4,1,1,1
2009,11,3,4,10621,38,36,35,35,35,28,28,28,4,7,8,8,3,2,1,1
2009,11,3,5,11820,38,36,34,34,35,28,27,28,4,7,7,8,1,1,1,1
2009,11,3,6,13663,36,36,33,33,34,28,27,28,3,7,7,7,1,2,2,1
2009,11,3,7,14773,37,37,34,33,34,28,26,27,2,6,8,7,1,2,2,1
2009,11,3,8,15079,41,38,36,35,36,28,26,26,1,7,8,9,1,3,2,1
2009,11,3,9,15220,44,41,40,38,37,27,26,26,1,8,10,10,2,3,2,1
2009,11,3,10,15283,47,43,43,42,37,26,25,25,4,8,11,11,2,4,2,1
2009,11,3,11,15244,49,45,45,45,37,26,25,24,8,8,10,11,2,5,3,2
2009,11,3,12,15139,51,46,47,46,38,25,24,23,6,9,10,10,2,6,3,2
2009,11,3,13,15101,54,47,49,47,39,25,24,23,7,8,10,9,2,6,3,2
2009,11,3,14,14964,55,47,49,47,39,24,24,23,7,9,9,8,4,6,4,3
2009,11,3,15,14941,55,47,49,47,39,25,24,23,8,8,9,8,4,7,4,5
2009,11,3,16,15787,54,46,48,46,38,26,24,24,8,7,9,7,3,7,4,6
2009,11,3,17,17108,52,44,46,44,38,27,24,25,9,6,7,5,4,7,5,7
2009,11,3,18,16952,51,42,44,42,36,28,25,26,11,5,5,4,4,8,6,7
2009,11,3,19,16366,50,41,41,40,33,29,26,26,11,5,4,3,4,8,7,8
2009,11,3,20,15578,49,40,40,39,30,30,26,27,13,4,3,2,5,8,6,9
2009,11,3,21,14369,47,40,39,39,29,29,26,27,10,4,3,2,2,9,7,9
2009,11,3,22,12916,45,39,38,39,28,29,27,27,9,3,2,2,1,9,6,10
2009,11,3,23,11639,44,39,38,38,27,30,27,27,10,3,3,2,1,10,7,10
2009,11,4,0,10848,42,38,37,39,28,30,29,28,9,2,2,2,1,10,9,10
2009,11,4,1,10473,41,38,37,38,28,30,29,28,8,2,3,2,1,10,9,10
2009,11,4,2,10313,40,38,36,38,29,31,29,29,7,3,3,3,1,10,9,10
2009,11,4,3,10339,38,37,36,37,28,31,29,29,7,2,2,3,1,10,8,10
2009,11,4,4,10707,37,37,35,37,29,31,30,29,6,3,2,3,1,10,8,10
2009,11,4,5,11920,37,37,35,36,29,31,30,29,6,3,2,3,1,10,8,9
2009,11,4,6,13860,36,37,35,35,29,31,31,30,6,4,3,3,1,10,8,9
2009,11,4,7,14919,35,38,36,36,28,31,31,31,7,4,3,3,1,10,8,9
2009,11,4,8,15156,39,39,38,39,28,32,32,32,7,4,4,4,1,10,8,8
2009,11,4,9,15246,42,41,41,41,26,32,32,33,9,4,4,5,1,10,8,8
2009,11,4,10,15322,44,42,44,44,24,33,33,34,10,4,5,6,1,10,8,7
2009,11,4,11,15260,46,44,45,46,23,32,33,34,9,5,6,7,0,10,8,7
2009,11,4,12,15081,47,45,47,47,24,33,33,34,11,6,6,7,1,10,9,7
2009,11,4,13,15030,48,45,47,47,23,33,33,35,8,6,7,6,1,10,9,8
2009,11,4,14,14901,48,46,48,47,23,34,33,35,6,6,7,6,1,10,9,8
2009,11,4,15,14962,48,45,47,47,23,34,34,35,9,6,7,6,2,10,9,8
2009,11,4,16,15950,47,44,47,47,23,34,34,35,6,5,6,6,2,10,9,8
2009,11,4,17,17298,45,43,45,45,24,35,34,36,3,4,7,6,2,10,9,8
2009,11,4,18,17193,44,42,44,44,25,35,35,36,5,5,6,5,4,10,10,8
2009,11,4,19,16663,44,41,43,43,26,36,35,37,2,4,6,5,4,10,10,8
2009,11,4,20,15885,42,40,42,41,28,36,35,37,4,5,6,6,4,10,9,8
2009,11,4,21,14683,42,40,42,41,28,36,35,37,3,5,6,6,7,10,8,8
2009,11,4,22,13203,42,39,41,40,27,35,35,37,2,6,6,7,7,10,7,9
2009,11,4,23,11921,41,39,41,40,28,35,35,36,2,7,8,8,7,10,8,9
2009,11,5,0,11071,40,38,38,40,29,33,32,35,2,6,5,7,7,10,9,10
2009,11,5,1,10609,40,37,38,40,29,33,32,35,3,5,6,8,6,10,8,9
2009,11,5,2,10419,40,37,37,39,29,33,32,34,2,6,7,10,5,10,8,9
2009,11,5,3,10400,40,37,36,39,29,33,31,34,2,7,8,11,8,10,7,9
2009,11,5,4,10760,40,37,36,38,30,33,31,34,3,8,9,11,8,9,6,9
2009,11,5,5,11880,39,37,35,38,30,33,30,33,3,9,9,12,7,9,6,9
2009,11,5,6,13935,38,37,34,37,31,33,30,33,5,9,9,11,7,9,6,9
2009,11,5,7,15098,38,38,35,37,31,33,30,33,4,10,10,12,6,7,5,8
2009,11,5,8,15371,39,39,37,39,31,33,30,33,3,11,11,13,6,7,5,7
2009,11,5,9,15461,41,41,40,41,32,32,30,33,5,13,12,14,4,7,5,6
2009,11,5,10,15577,43,43,43,43,32,32,30,33,4,13,14,14,6,7,5,5
2009,11,5,11,15626,44,44,46,45,33,31,30,32,4,13,14,15,6,8,5,5
2009,11,5,12,15560,44,45,47,46,33,30,29,32,4,13,14,15,6,8,5,5
2009,11,5,13,15554,45,46,48,47,33,29,29,31,4,13,14,15,8,8,5,4
2009,11,5,14,15445,45,46,48,48,33,29,28,30,5,13,13,14,3,7,5,4
2009,11,5,15,15445,45,46,47,47,34,29,28,30,4,12,12,14,6,7,4,3
2009,11,5,16,16321,44,45,46,46,34,28,28,30,4,11,11,13,7,6,3,2
2009,11,5,17,17435,43,43,44,44,34,27,28,30,3,9,10,12,5,5,3,2
2009,11,5,18,17260,41,42,42,41,34,27,28,30,4,8,9,11,5,3,3,1
2009,11,5,19,16760,41,40,40,39,34,26,28,30,4,7,8,9,5,2,2,1
2009,11,5,20,15976,40,39,39,38,34,26,27,29,5,7,7,9,6,2,2,1
2009,11,5,21,14792,39,38,38,37,35,26,27,29,5,7,7,9,7,2,1,1
2009,11,5,22,13314,38,36,37,36,35,26,27,29,9,6,6,8,8,2,1,0
2009,11,5,23,12010,37,35,36,35,35,25,26,29,6,5,6,8,8,2,1,0
2009,11,6,0,11207,37,33,33,34,34,25,24,27,3,5,5,6,7,2,1,1
2009,11,6,1,10770,37,32,32,32,34,24,24,27,6,5,5,5,6,2,2,1
2009,11,6,2,10576,37,31,31,31,33,24,23,26,9,5,4,5,6,3,2,1
2009,11,6,3,10580,36,31,30,30,32,24,23,26,10,4,4,4,5,2,2,2
2009,11,6,4,10914,37,30,29,30,31,25,23,26,12,4,3,3,4,2,2,2
2009,11,6,5,12042,36,29,28,29,31,24,23,26,12,4,3,3,4,2,2,2
2009,11,6,6,13990,36,29,28,28,30,24,23,26,11,4,3,3,5,4,3,2
2009,11,6,7,15149,36,30,30,29,30,24,23,26,10,4,3,3,2,4,3,2
2009,11,6,8,15485,38,33,33,32,30,25,23,26,11,4,4,4,2,5,3,2
2009,11,6,9,15567,40,36,37,37,31,26,23,26,13,4,4,5,2,5,3,2
2009,11,6,10,15643,43,39,41,41,30,26,23,26,13,5,5,5,3,5,2,2
2009,11,6,11,15612,44,42,45,45,28,26,24,26,13,6,6,6,3,5,2,1
2009,11,6,12,15452,45,44,46,47,28,26,24,26,13,7,7,7,4,5,3,2
2009,11,6,13,15351,46,46,49,49,27,26,25,26,13,8,8,8,4,5,3,2
2009,11,6,14,15183,45,47,49,49,27,26,25,26,14,8,8,8,4,5,3,2
2009,11,6,15,15168,44,46,49,49,27,27,26,27,15,8,8,8,5,5,2,3
2009,11,6,16,15974,43,46,48,48,26,27,26,28,13,8,8,8,2,5,3,3
2009,11,6,17,17069,42,44,46,46,26,28,27,29,12,7,8,9,3,5,3,4
2009,11,6,18,16781,40,43,45,44,26,29,28,30,10,7,8,8,3,4,4,4
2009,11,6,19,16203,39,42,43,42,26,30,29,31,9,7,7,8,3,2,5,3
2009,11,6,20,15554,38,42,42,41,26,31,30,31,7,7,7,8,4,3,5,3
2009,11,6,21,14671,37,41,42,41,26,32,31,32,7,7,7,7,4,3,5,2
2009,11,6,22,13482,36,41,41,40,25,33,32,32,6,7,8,7,1,3,5,1
2009,11,6,23,12337,34,41,41,40,25,34,32,33,6,7,8,7,2,3,5,1
2009,11,7,0,11506,34,42,40,41,25,35,33,35,7,7,8,9,1,4,5,1
2009,11,7,1,11054,33,42,40,40,25,36,34,35,5,7,8,9,1,4,5,1
2009,11,7,2,10803,32,42,39,40,25,36,34,35,4,7,8,8,1,5,5,1
2009,11,7,3,10730,31,42,39,40,25,37,34,35,4,6,7,8,1,4,5,1
2009,11,7,4,10870,30,41,39,40,25,36,34,36,5,6,7,7,1,4,5,1
2009,11,7,5,11358,30,40,38,39,25,36,35,36,4,6,7,7,0,5,4,1
2009,11,7,6,12087,29,41,37,38,24,36,35,36,5,6,6,6,1,5,5,1
2009,11,7,7,12973,30,42,40,39,25,37,36,37,4,5,7,6,1,5,4,1
2009,11,7,8,13827,33,45,43,43,26,38,37,38,3,6,7,7,1,5,4,2
2009,11,7,9,14241,37,48,48,47,27,40,38,39,6,6,8,7,1,4,3,2
2009,11,7,10,14247,40,53,52,52,26,41,39,40,7,7,8,8,1,4,2,2
2009,11,7,11,14097,43,56,57,56,26,41,39,40,7,7,8,8,2,3,2,1
2009,11,7,12,13823,45,59,60,58,25,42,39,40,8,8,8,8,1,3,2,1
2009,11,7,13,13524,47,62,63,60,25,42,39,40,9,8,8,9,1,2,2,1
2009,11,7,14,13340,48,63,63,60,24,41,38,40,9,8,8,8,1,1,2,1
2009,11,7,15,13423,49,62,62,59,25,40,38,40,9,9,7,7,1,2,2,0
2009,11,7,16,14416,48,61,61,58,26,39,38,40,10,8,7,7,1,1,2,0
2009,11,7,17,15765,45,60,58,55,27,39,38,40,9,7,6,6,1,1,2,0
2009,11,7,18,15532,44,57,55,52,28,38,38,40,8,6,5,5,0,1,2,0
2009,11,7,19,15026,43,55,52,49,30,38,38,39,10,6,4,5,0,1,2,0
2009,11,7,20,14461,42,52,50,47,30,38,38,39,8,5,3,5,0,0,1,0
2009,11,7,21,13702,42,50,49,47,31,37,37,38,9,5,3,5,0,0,1,0
2009,11,7,22,12729,42,49,47,46,33,37,37,38,10,4,3,4,0,1,1,0
2009,11,7,23,11713,42,48,46,45,34,37,37,37,10,4,3,4,1,1,2,0
2009,11,8,0,10899,43,47,45,45,35,36,36,36,10,4,3,3,3,1,1,0
2009,11,8,1,10355,45,46,43,43,36,36,36,36,11,4,2,3,6,0,2,0
2009,11,8,2,10068,46,45,43,42,37,36,36,35,10,3,2,2,6,1,2,0
2009,11,8,3,9931,46,43,42,41,38,36,36,35,11,3,2,2,5,1,3,1
2009,11,8,4,9954,46,41,41,41,39,35,35,35,10,4,2,2,2,1,3,1
2009,11,8,5,10229,45,40,40,41,38,35,35,35,8,3,2,2,3,2,3,1
2009,11,8,6,10644,45,40,39,40,38,36,35,35,6,4,3,3,3,3,3,1
2009,11,8,7,11352,43,42,42,41,38,37,36,36,5,4,3,3,0,4,3,1
2009,11,8,8,12263,47,46,45,45,39,40,37,38,6,4,4,5,0,3,3,2
2009,11,8,9,12841,51,51,50,49,39,41,38,39,8,6,5,6,0,4,3,2
2009,11,8,10,13070,55,55,54,54,39,43,39,41,6,7,6,8,1,4,3,2
2009,11,8,11,13176,59,59,58,58,41,45,40,42,8,8,8,9,1,4,3,2
2009,11,8,12,13178,63,62,61,60,41,46,40,42,7,9,9,10,0,4,3,2
2009,11,8,13,13072,65,64,64,62,38,47,41,43,7,10,10,11,0,4,3,3
2009,11,8,14,12957,65,64,64,63,35,47,42,44,5,10,10,11,0,5,3,4
2009,11,8,15,13056,66,64,63,62,33,46,43,44,6,10,10,10,0,6,3,5
2009,11,8,16,14110,64,62,62,61,31,46,44,45,4,8,9,10,1,5,4,6
2009,11,8,17,15651,60,60,60,58,32,47,44,45,2,8,9,9,1,6,4,7
2009,11,8,18,15504,54,58,58,56,33,47,45,46,3,7,8,9,0,7,5,7
2009,11,8,19,14986,53,56,56,53,29,47,46,46,4,7,7,8,0,6,5,8
2009,11,8,20,14300,50,55,55,52,32,48,46,47,4,8,7,8,0,6,6,9
2009,11,8,21,13229,48,54,54,52,32,48,47,47,4,7,7,7,0,5,7,9
2009,11,8,22,12042,44,54,53,51,31,48,47,47,3,7,7,7,0,5,7,10
2009,11,8,23,11001,44,53,52,50,32,48,47,47,2,7,7,7,0,6,7,10
2009,11,9,0,10323,43,54,53,51,32,47,47,47,3,7,7,7,0,5,7,10
2009,11,9,1,9978,42,53,51,51,32,47,47,47,2,6,7,7,0,6,7,10
2009,11,9,2,9872,41,53,51,50,31,47,46,46,2,6,6,7,0,7,7,10
2009,11,9,3,9912,40,52,51,50,31,47,46,46,3,5,6,6,0,6,6,10
2009,11,9,4,10341,40,51,50,50,31,47,45,46,2,5,6,5,0,7,6,10
2009,11,9,5,11546,39,52,48,50,31,47,45,46,3,5,5,5,0,8,6,10
2009,11,9,6,13612,38,51,47,49,31,47,45,46,2,5,5,5,0,8,6,10
2009,11,9,7,14746,39,51,49,50,31,47,44,46,3,4,5,5,0,8,7,10
2009,11,9,8,15048,44,53,51,52,34,48,45,46,3,4,6,6,0,9,6,10
2009,11,9,9,15181,51,56,54,54,35,49,45,47,6,5,7,6,0,9,6,10
2009,11,9,10,15338,57,58,58,57,37,49,44,47,10,5,8,7,0,9,6,10
2009,11,9,11,15351,61,60,60,59,38,49,44,46,12,5,8,7,1,9,6,10
2009,11,9,12,15248,65,61,62,60,38,49,42,46,14,6,7,7,1,9,6,10
2009,11,9,13,15208,67,61,63,61,38,49,42,46,13,5,7,7,1,9,6,10
2009,11,9,14,15013,67,61,63,61,38,49,41,45,11,6,7,6,1,9,6,10
2009,11,9,15,15002,66,61,62,60,39,48,41,45,12,6,7,5,2,9,6,10
2009,11,9,16,16063,63,60,60,59,41,48,40,44,10,6,7,5,4,8,6,10
2009,11,9,17,17251,62,58,58,57,43,48,40,44,12,5,6,4,4,8,7,10
2009,11,9,18,16982,60,56,56,55,46,47,40,44,11,4,5,5,4,9,7,10
2009,11,9,19,16343,59,55,54,53,46,46,41,43,12,4,5,4,4,9,7,10
2009,11,9,20,15475,58,53,52,51,46,46,40,43,11,5,5,5,5,10,7,10
2009,11,9,21,14183,58,52,51,50,46,45,40,42,11,5,5,5,5,10,7,10
2009,11,9,22,12661,57,51,49,49,47,44,40,41,9,6,5,5,5,10,8,10
2009,11,9,23,11345,56,50,48,48,47,43,39,41,9,6,6,5,5,10,8,10
2009,11,10,0,10527,56,47,48,47,47,38,38,37,8,6,6,6,5,8,8,10
2009,11,10,1,10085,56,46,47,46,48,37,37,37,8,6,7,6,5,8,8,10
2009,11,10,2,9874,56,46,46,46,48,37,36,36,8,6,7,7,4,7,8,10
2009,11,10,3,9841,56,45,45,45,48,36,36,35,7,6,7,7,4,7,7,10
2009,11,10,4,10165,54,44,43,45,47,36,35,35,5,7,8,8,4,7,6,10
2009,11,10,5,11213,54,43,42,44,47,35,34,34,4,7,8,8,5,7,6,10
2009,11,10,6,13228,54,43,41,43,47,35,34,34,5,7,8,7,5,7,5,10
2009,11,10,7,14384,54,43,42,43,47,34,34,33,7,7,8,8,5,6,5,9
2009,11,10,8,14805,55,45,43,44,47,34,33,33,5,7,9,9,5,6,5,9
2009,11,10,9,15052,58,47,46,46,48,34,33,33,4,8,10,10,4,5,4,8
2009,11,10,10,15262,60,49,49,48,47,34,32,32,6,9,11,11,4,5,3,8
2009,11,10,11,15312,61,50,51,50,46,33,31,31,6,9,10,11,5,5,3,7
2009,11,10,12,15232,62,51,53,51,45,33,30,31,7,10,10,11,5,5,3,7
2009,11,10,13,15155,62,51,54,52,44,33,29,30,6,10,10,10,5,5,3,7
2009,11,10,14,14985,62,51,54,52,43,32,29,29,6,9,9,10,5,5,2,7
2009,11,10,15,14989,61,52,54,51,44,31,28,29,5,10,9,9,5,5,2,6
2009,11,10,16,15972,58,50,52,51,44,31,28,29,4,8,8,9,5,5,2,5
2009,11,10,17,16947,57,49,50,48,43,31,28,30,2,7,8,8,5,5,1,5
2009,11,10,18,16664,55,47,48,46,41,31,28,30,3,7,7,7,7,5,1,5
2009,11,10,19,16018,54,45,46,44,37,31,29,30,7,6,6,7,5,4,1,5
2009,11,10,20,15224,53,43,44,43,34,31,29,30,8,7,6,7,5,4,1,5
2009,11,10,21,14094,53,42,43,42,33,31,29,30,7,6,6,7,6,4,0,5
2009,11,10,22,12671,52,41,42,41,33,30,29,29,6,6,6,7,6,4,0,5
2009,11,10,23,11476,52,39,40,40,32,30,29,29,7,6,6,7,6,3,1,5
2009,11,11,0,10590,51,39,40,39,33,32,30,30,7,6,7,7,7,5,1,7
2009,11,11,1,10148,50,39,39,38,33,31,30,29,7,6,8,7,6,4,2,8
2009,11,11,2,9916,49,38,38,37,33,31,30,29,10,6,8,7,6,5,2,8
2009,11,11,3,9877,48,37,37,37,33,31,29,29,9,7,7,7,6,4,2,8
2009,11,11,4,10118,47,37,36,36,34,31,29,28,8,7,7,7,5,5,2,8
2009,11,11,5,10938,46,36,35,35,33,32,29,28,8,7,7,6,4,5,3,9
2009,11,11,6,12330,46,37,35,33,33,32,29,28,9,7,7,6,3,5,3,9
2009,11,11,7,13483,45,39,36,34,33,32,29,28,9,6,8,7,3,7,2,9
2009,11,11,8,14278,46,41,39,38,33,33,29,29,11,8,8,7,2,6,3,9
2009,11,11,9,14724,49,43,43,42,33,34,29,29,13,8,8,7,2,7,3,9
2009,11,11,10,14979,49,45,47,47,33,34,29,30,13,9,9,8,3,8,3,9
2009,11,11,11,15027,49,46,51,51,33,34,29,30,13,10,9,8,3,8,4,9
2009,11,11,12,14947,50,48,52,52,33,34,29,30,12,10,9,8,3,8,5,9
2009,11,11,13,14889,50,48,54,54,32,34,28,30,14,10,9,8,4,8,5,9
2009,11,11,14,14810,50,48,54,54,32,34,28,29,11,10,9,8,4,7,4,8
2009,11,11,15,14860,49,48,53,54,31,34,28,29,12,9,9,8,4,6,4,8
2009,11,11,16,15959,48,47,52,52,31,34,28,29,11,8,9,8,3,6,4,8
2009,11,11,17,17151,46,46,50,50,31,34,29,30,8,7,9,8,4,7,3,8
2009,11,11,18,16897,44,44,48,47,31,34,30,31,7,7,8,7,3,7,3,8
2009,11,11,19,16348,43,43,45,45,30,34,30,32,8,6,9,7,3,7,2,8
2009,11,11,20,15606,43,43,43,43,30,34,30,32,8,8,9,7,3,7,1,8
2009,11,11,21,14431,42,42,42,42,29,34,30,31,9,7,9,7,3,8,2,8
2009,11,11,22,13003,41,42,41,41,30,35,30,31,8,9,9,7,4,8,1,8
2009,11,11,23,11759,41,41,40,40,30,35,30,31,7,9,9,8,4,8,1,8
2009,11,12,0,10958,40,41,41,42,30,36,34,34,7,9,10,10,3,8,5,10
2009,11,12,1,10472,40,41,40,42,30,36,35,34,7,8,11,10,2,8,5,10
2009,11,12,2,10262,40,41,40,41,29,36,35,34,5,9,11,10,3,9,5,10
2009,11,12,3,10278,40,41,40,41,29,36,35,34,6,10,11,10,5,9,5,10
2009,11,12,4,10598,40,41,39,41,29,36,35,34,7,11,11,11,5,9,6,10
2009,11,12,5,11728,40,41,38,40,29,37,35,35,8,12,11,11,5,9,6,10
2009,11,12,6,13802,40,41,38,39,29,37,36,35,8,11,11,11,5,9,6,10
2009,11,12,7,14950,39,42,39,40,29,38,36,35,7,10,11,11,5,9,7,10
2009,11,12,8,15276,41,44,41,42,30,39,37,36,8,11,11,12,5,9,7,10
2009,11,12,9,15383,43,45,44,44,32,40,37,36,11,11,12,13,4,9,7,10
2009,11,12,10,15449,46,47,46,47,32,40,38,37,15,12,12,14,3,9,7,10
2009,11,12,11,15456,47,49,49,49,33,41,38,37,13,13,12,15,2,9,7,10
2009,11,12,12,15320,48,50,50,50,33,42,39,38,13,13,13,15,4,9,8,10
2009,11,12,13,15267,50,50,51,51,32,42,39,38,14,13,13,16,5,9,8,10
2009,11,12,14,15152,49,50,52,51,32,42,39,38,14,13,12,16,5,9,8,10
2009,11,12,15,15212,49,49,51,50,32,43,40,38,14,12,12,15,5,9,8,10
2009,11,12,16,16270,48,49,51,50,32,43,40,39,12,11,12,15,3,9,8,10
2009,11,12,17,17370,46,48,49,49,32,43,41,39,10,11,12,15,2,9,8,10
2009,11,12,18,17154,45,48,49,48,33,42,41,40,13,10,12,14,3,9,8,10
2009,11,12,19,16661,43,47,48,47,34,42,42,41,13,9,11,14,5,9,8,10
2009,11,12,20,15924,43,47,47,47,34,43,42,41,12,11,11,13,6,10,9,10
2009,11,12,21,14726,41,47,47,47,35,43,42,41,12,10,11,13,4,9,9,10
2009,11,12,22,13260,41,47,47,47,35,44,43,42,12,13,11,13,5,9,9,10
2009,11,12,23,11942,41,48,46,47,35,44,43,42,13,12,11,13,4,10,9,10
2009,11,13,0,11089,40,47,45,46,34,45,41,41,12,10,11,13,5,10,9,10
2009,11,13,1,10636,40,47,45,46,35,45,41,42,11,10,11,13,5,10,9,10
2009,11,13,2,10434,40,48,45,46,35,46,41,42,13,11,11,13,6,10,9,10
2009,11,13,3,10395,40,48,45,46,35,46,41,43,13,12,12,13,5,10,8,10
2009,11,13,4,10712,40,48,44,47,35,47,42,43,11,12,12,13,6,10,8,10
2009,11,13,5,11761,41,48,44,47,35,47,42,44,13,12,12,13,6,10,8,10
2009,11,13,6,13786,40,49,44,47,35,48,42,44,14,11,12,13,6,10,8,10
2009,11,13,7,14984,41,49,45,47,34,48,43,44,13,10,11,13,7,10,8,10
2009,11,13,8,15401,41,50,46,48,34,49,44,45,14,11,12,13,7,10,9,10
2009,11,13,9,15545,43,51,47,49,35,50,45,45,15,11,12,14,7,10,9,10
2009,11,13,10,15671,45,52,49,51,36,50,46,45,15,11,13,14,7,10,9,10
2009,11,13,11,15603,47,53,50,51,36,50,46,46,15,11,12,14,7,10,9,10
2009,11,13,12,15464,49,54,51,52,38,50,47,46,17,10,12,14,7,10,9,10
2009,11,13,13,15393,50,54,52,52,38,51,47,46,16,9,12,14,6,10,9,10
2009,11,13,14,15259,51,54,52,52,39,51,48,47,15,10,12,13,6,10,9,10
2009,11,13,15,15346,50,54,51,52,39,51,48,47,16,10,11,13,7,10,9,10
2009,11,13,16,16271,50,55,51,52,39,51,48,47,14,9,11,13,6,10,9,10
2009,11,13,17,16885,49,55,51,52,39,52,48,47,15,9,10,13,6,10,9,10
2009,11,13,18,16481,48,55,51,51,40,52,47,47,14,8,10,12,7,10,9,10
2009,11,13,19,15852,48,55,50,51,40,51,47,47,14,8,9,12,6,10,9,10
2009,11,13,20,15150,48,55,50,51,40,52,48,47,15,8,9,11,7,10,10,10
2009,11,13,21,14201,48,55,50,51,41,51,48,47,16,8,8,10,6,10,10,10
2009,11,13,22,13006,48,54,50,51,41,52,48,46,15,8,7,9,7,10,10,10
2009,11,13,23,11791,48,54,50,51,42,52,48,46,14,7,7,8,8,10,9,10
2009,11,14,0,10915,48,53,50,52,42,52,48,47,13,7,6,7,7,10,10,10
